UNIQUE_ACCOUNT_IDENTIFIER,ACTIVITY_PERIOD,SALES_CHANNEL,MARKETPLACE,TRANSACTION_TYPE,TRANSACTION_EVENT_ID,ACTIVITY_TRANSACTION_ID,TAX_CALCULATION_DATE,TRANSACTION_DEPART_DATE,TRANSACTION_ARRIVAL_DATE,TRANSACTION_COMPLETE_DATE,SELLER_SKU,ASIN,ITEM_DESCRIPTION,ITEM_MANUFACTURE_COUNTRY,QTY,ITEM_WEIGHT,TOTAL_ACTIVITY_WEIGHT,COST_PRICE_OF_ITEMS,PRICE_OF_ITEMS_AMT_VAT_EXCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_EXCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_EXCL,SHIP_CHARGE_AMT_VAT_EXCL,PROMO_SHIP_CHARGE_AMT_VAT_EXCL,TOTAL_SHIP_CHARGE_AMT_VAT_EXCL,GIFT_WRAP_AMT_VAT_EXCL,PROMO_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_GIFT_WRAP_AMT_VAT_EXCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_EXCL,PRICE_OF_ITEMS_VAT_RATE_PERCENT,PRICE_OF_ITEMS_VAT_AMT,PROMO_PRICE_OF_ITEMS_VAT_AMT,TOTAL_PRICE_OF_ITEMS_VAT_AMT,SHIP_CHARGE_VAT_RATE_PERCENT,SHIP_CHARGE_VAT_AMT,PROMO_SHIP_CHARGE_VAT_AMT,TOTAL_SHIP_CHARGE_VAT_AMT,GIFT_WRAP_VAT_RATE_PERCENT,GIFT_WRAP_VAT_AMT,PROMO_GIFT_WRAP_VAT_AMT,TOTAL_GIFT_WRAP_VAT_AMT,TOTAL_ACTIVITY_VALUE_VAT_AMT,PRICE_OF_ITEMS_AMT_VAT_INCL,PROMO_PRICE_OF_ITEMS_AMT_VAT_INCL,TOTAL_PRICE_OF_ITEMS_AMT_VAT_INCL,SHIP_CHARGE_AMT_VAT_INCL,PROMO_SHIP_CHARGE_AMT_VAT_INCL,TOTAL_SHIP_CHARGE_AMT_VAT_INCL,GIFT_WRAP_AMT_VAT_INCL,PROMO_GIFT_WRAP_AMT_VAT_INCL,TOTAL_GIFT_WRAP_AMT_VAT_INCL,TOTAL_ACTIVITY_VALUE_AMT_VAT_INCL,TRANSACTION_CURRENCY_CODE,COMMODITY_CODE,STATISTICAL_CODE_DEPART,STATISTICAL_CODE_ARRIVAL,COMMODITY_CODE_SUPPLEMENTARY_UNIT,ITEM_QTY_SUPPLEMENTARY_UNIT,TOTAL_ACTIVITY_SUPPLEMENTARY_UNIT,PRODUCT_TAX_CODE,DEPATURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_POST_CODE,ARRIVAL_CITY,ARRIVAL_COUNTRY,ARRIVAL_POST_CODE,SALE_DEPART_COUNTRY,SALE_ARRIVAL_COUNTRY,TRANSPORTATION_MODE,DELIVERY_CONDITIONS,SELLER_DEPART_VAT_NUMBER_COUNTRY,SELLER_DEPART_COUNTRY_VAT_NUMBER,SELLER_ARRIVAL_VAT_NUMBER_COUNTRY,SELLER_ARRIVAL_COUNTRY_VAT_NUMBER,TRANSACTION_SELLER_VAT_NUMBER_COUNTRY,TRANSACTION_SELLER_VAT_NUMBER,BUYER_VAT_NUMBER_COUNTRY,BUYER_VAT_NUMBER,VAT_CALCULATION_IMPUTATION_COUNTRY,TAXABLE_JURISDICTION,TAXABLE_JURISDICTION_LEVEL,VAT_INV_NUMBER,VAT_INV_CONVERTED_AMT,VAT_INV_CURRENCY_CODE,VAT_INV_EXCHANGE_RATE,VAT_INV_EXCHANGE_RATE_DATE,EXPORT_OUTSIDE_EU,INVOICE_URL,BUYER_NAME,ARRIVAL_ADDRESS,SUPPLIER_NAME,SUPPLIER_VAT_NUMBER
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-8828154-7752225,Ew4KR2FHc,18-01-2020,19-01-2020,,19-01-2020,AG-JACKET-PIERCE-20-05,B07DFKCRSG,"Avalanche ski jacket Pierce XXL, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,144.36,,144.36,,,,,,,144.36,0.23,33.2028,0.00,33.2028,,0,0,0,,,,,33.2028,177.5628,0.00,177.5628,0,0,0,0,0,0,177.5628,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Deutsch - Bordersdorf,AT,2443,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-20,23.53,PLN,4.262,16-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-5741881-1275116,E1q5RqFnc,18-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,2.68,-2.68,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,0.5092,-0.5092,0,,,,,11.0466,69.1866,0.00,69.1866,3.1892,-3.1892,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Winsen an der Luhe,DE,21423,Leoben,AT,8700,DE,AT,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,,,DE,DE312256776,,,AT,GERMANY,Country,INV-DE-552614555-2121-158,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AGS-TEATRAY-GOLDENEYE-95-01,B07DFJLWZN,Tea Tray Goldeneye with secret document scanner function,,1,0.53,0.53,,35.91,,35.91,2.28,-2.28,0.0,,,,35.91,0.0,0,0.0,0,0.0,0,0,0,,,,,0,35.91,0.0,35.91,2.28,-2.28,0,0,0,0,35.91,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-7771774-8471221,Ecr2kxFZc,18-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,4.48,-4.48,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,0.8512,-0.8512,0,,,,,11.0466,69.1866,0.00,69.1866,5.3312,-5.3312,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Spiesen-Elversberg,DE,66583,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-159,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AGS-TEATRAY-GOLDENEYE-95-01,B07DFJ1PJM,Tea Tray Goldeneye with secret document scanner function,,1,0.53,0.53,,35.91,,35.91,2.28,-2.28,0.0,,,,35.91,0.0,0,0.0,0,0.0,0,0,0,,,,,0,35.91,0.0,35.91,2.28,-2.28,0,0,0,0,35.91,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,REFUND,214-2752818-7212510,amzn1:crow:2UuLd8fUQvOgWw7fqgmzqQ,13-01-2020,,,19-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07P1DNFV4,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,-385.2,,-385.2,,,,,,,-385.2,0.19,-73.188,0.00,-73.188,,0,0,0,,,,,-73.188,-458.388,0.00,-458.388,0,0,0,0,0,0,-458.388,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,,41-208,Wuppertal,,42117,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,CN-DE-552614555-2121-26,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-2846754-4221161,EV5njZTcF,19-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,bremen,DE,28717,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-161,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-4257145-7752114,EcGgGwkJs,18-01-2020,19-01-2020,,19-01-2020,AG-DREAMSIM-GGRAVES-12-03,B07DFK62KG,"Dream Simulator GGraves, healing insomnia on clouds",,1,12.5,12.5,,2160.36,,2160.36,,,,,,,2160.36,0.23,496.8828,0.00,496.8828,,0,0,0,,,,,496.8828,2657.2428,0.00,2657.2428,0,0,0,0,0,0,2657.2428,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Wien,AT,1170,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,AT,POLAND,Country,INV-PL-552614555-2121-21,23.6,PLN,4.2746,17-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-7772472-6224740,ECpnhCj4L,19-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Frankenthal (Pfalz),DE,67227,Mönchengladbach,DE,41236,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-162,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,RETURN,216-6458572-1627818,A1VHRTSBUQ7TM9,,,19-01-2020,19-01-2020,AG-DICE-OCTOPUSSY-MOOR-1,B07DFKW5FS,Backgammon Dice Octopussy,,1,0.05,0.05,,,,,,,,,,,0,,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,DRESDEN,DE,1277,Sosnowiec,PL,41-208,FR,DE,CONSIGNMENT_BY_POST,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFHZQLX,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,3551.4,,3551.4,2.28,-2.28,0.0,,,,3551.4,0.0,0,0.0,0,0.0,0,0,0,,,,,0,3551.4,0.0,3551.4,2.28,-2.28,0,0,0,0,3551.4,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-7722425-2141121,E67FR8mYL,19-01-2020,19-01-2020,,19-01-2020,AGS-GRAPHOOK-WAILIN-1997-02,B07DFLHS59,Grappling Hook Wai Lin covered as wristband incl. titanium coating,,1,0.511,0.511,,385.2,,385.2,,,,,,,385.2,0.21,80.892,0.00,80.892,,0,0,0,,,,,80.892,466.092,0.00,466.092,0,0,0,0,0,0,466.092,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Wien,AT,1190,CZ,AT,CONSIGNMENT_BY_POST,DAP,CZ,CZ685824653,,,CZ,CZ685824653,,,AT,CZECH REPUBLIC,Country,INV-CZ-552614555-2121-2,127.48,CZK,24.898,17-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,216-7512261-1122142,EGqgRm2J7,19-01-2020,19-01-2020,,19-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,16.8,-16.8,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,3.192,-3.192,0,,,,,11.0466,69.1866,0.00,69.1866,19.992,-19.992,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Frankenthal (Pfalz),DE,67227,Ditzingen,DE,71254,DE,DE,CONSIGNMENT_BY_POST,DAP,DE,DE312256776,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-160,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,En1yXET7F,18-01-2020,19-01-2020,,19-01-2020,AG-JACKET-PIERCE-20-02,B07DFLD1P9,"Avalanche ski jacket Pierce M, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,144.36,,144.36,2.28,-2.28,0.0,,,,144.36,0.0,0,0.0,0,0.0,0,0,0,,,,,0,144.36,0.0,144.36,2.28,-2.28,0,0,0,0,144.36,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Graz,AT,8010,PL,AT,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,AT,ATU58004634,DE,POLAND,Country,INV-PL-552614555-2121-19,0.0,PLN,4.262,16-02-2020,NO,,Vera Urban,"Theaterservice Graz GmbH, Bürgergasse 6",,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,414-7277177-2865850,EXy7fCjXL,19-01-2020,19-01-2020,,19-01-2020,AGS-EARPIECE-CRAIG-05-2008,B07DFQN5H1,Quantum Earpiece Craig,,1,0.03,0.03,,361.44,,361.44,,,,,,,361.44,0.2,72.288,0.0,72.288,,0,0,0,,,,,72.288,433.728,0.0,433.728,0,0,0,0,0,0,433.728,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,bouex,FR,16410,FR,FR,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,FR,FR27850592811,FR,FR27850592811,,,FR,FRANCE,Country,INV-FR-552614555-2121-25,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.es,SALE,417-6812411-5414711,EwC2W2YlM,18-01-2020,18-01-2020,,18-01-2020,AG-WETSUIT-CONN-SEAG-21-05,B07DFNRLG6,Wetsuit Connery with seagull on top XL (ed. 2021),,1,1.25,1.25,,58.14,,58.14,4.36,,4.36,,,,62.5,0.21,13.125,0.00,13.125,0.21,0.9156,0.00,0.9156,,,,,14.0406,71.265,0.00,71.265,5.2756,0.00,5.2756,0,0,0,76.5406,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Madrid,ES,28009,PL,ES,CONSIGNMENT_BY_POST,DAP,,,ES,ESA 91415221,ES,ESA 91415221,,,ES,SPAIN,Country,SIM-INV-ES-552614555-2121-11,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,171-6214282-5112816,Egdcgxj4L,17-01-2020,18-01-2020,,18-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.22,12.7908,0.00,12.7908,,0,0,0,,,,,12.7908,70.9308,0.00,70.9308,0,0,0,0,0,0,70.9308,EUR,,,,,,,A_GEN_STANDARD,Torrazza Piemonte,IT,10037,Settimo torinese,IT,10036,IT,IT,CONSIGNMENT_BY_POST,DAP,IT,IT10232149696,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-5,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4717674767,4717674767,,17-01-2020,18-01-2020,18-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFPQHXX,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Dobroviz,CZ,25261,Sosnowiec,PL,41-208,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4682857762,4682857762,,17-01-2020,18-01-2020,18-01-2020,AG-WETSUIT-CONN-SEAG-21-05,B07DFNRLG6,Wetsuit Connery with seagull on top XL (ed. 2021),,1,1.25,1.25,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Dobroviz,CZ,25261,Kolbaskowo,PL,72-001,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-1771774-5152263,Ec7J6RY1M,18-01-2020,18-01-2020,,18-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,13.4,,13.4,,,,71.54,0.19,13.5926,0.00,13.5926,0.19,2.546,0.00,2.546,,,,,16.1386,71.7326,0.00,71.7326,15.946,0.00,15.946,0,0,0,87.6786,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,München,DE,80797,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-157,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,212-6462471-8545817,ECWf7HjGL,17-01-2020,18-01-2020,,18-01-2020,AG-DREAMSIM-GGRAVES-12-03,B07DFKL9LM,"Dream Simulator GGraves, healing insomnia on clouds",,1,12.5,12.5,,2160.36,,2160.36,2.28,-2.28,0.0,,,,2160.36,0.0,0,0.0,0,0.0,0,0,0,,,,,0,2160.36,0.0,2160.36,2.28,-2.28,0,0,0,0,2160.36,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,Graz,AT,8010,FR,AT,CONSIGNMENT_BY_POST,DAP,FR,FR27850592811,,,FR,FR27850592811,AT,ATU58004634,DE,FRANCE,Country,INV-FR-552614555-2121-24,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.fr,SALE,415-1242286-8275149,EN2QMXkRs,17-01-2020,18-01-2020,,18-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,9.72,-9.72,0.0,,,,58.14,0.23,13.3722,0.00,13.3722,0.23,2.2356,-2.2356,0,,,,,13.3722,71.5122,0.00,71.5122,11.9556,-11.9556,0,0,0,0,71.5122,EUR,,,,,,,A_GEN_STANDARD,Sady,PL,62-080,Luxembourg,LU,1510,PL,LU,CONSIGNMENT_BY_POST,DAP,PL,PL4243264221,,,PL,PL4243264221,,,LU,POLAND,Country,INV-PL-552614555-2121-18,15.0,PLN,4.249,13-02-2020,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,416-1821284-6517116,EgQxxTkJs,17-01-2020,17-01-2020,,17-01-2020,AG-JACKET-PIERCE-20-02,B07DFLD1P9,"Avalanche ski jacket Pierce M, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,144.36,,144.36,,,,,,,144.36,0.22,31.7592,0.00,31.7592,,0,0,0,,,,,31.7592,176.1192,0.00,176.1192,0,0,0,0,0,0,176.1192,EUR,,,,,,,A_GEN_STANDARD,SEVREY CEDEX,FR,71311,roma,IT,138,FR,IT,CONSIGNMENT_BY_POST,DAP,,,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-4,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.it,SALE,414-6167686-8452815,EVd2KrjgL,16-01-2020,17-01-2020,,17-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.22,12.7908,0.00,12.7908,,0,0,0,,,,,12.7908,70.9308,0.00,70.9308,0,0,0,0,0,0,70.9308,EUR,,,,,,,A_GEN_STANDARD,Torrazza Piemonte,IT,10037,Venezia,IT,30135,IT,IT,CONSIGNMENT_BY_POST,DAP,IT,IT10232149696,IT,IT10232149696,IT,IT10232149696,,,IT,ITALY,Country,RECEIPT-IT-552614555-2121-3,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,N/A,FC_TRANSFER,4622722551,4622722551,,17-01-2020,17-01-2020,17-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,MONTELIMAR CEDEX,FR,26132,Torrazza Piemonte,IT,10037,,,TRANSPORT_BY_ROAD,XXX,,,,,,,,,,,,,,,,,,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-1472556-2748821,EcxgqK2Mc,16-01-2020,17-01-2020,,17-01-2020,AGS-WATCH-SUBMARINER-MOOR-03,B07DFN21JC,Watch Rolex Submariner Moore with magic magnet for deflecting bullets and other things,,1,0.25,0.25,,3551.4,,3551.4,3.32,-3.32,0.0,,,,3551.4,0.19,674.766,0.00,674.766,0.19,0.6308,-0.6308,0,,,,,674.766,4226.166,0.00,4226.166,3.9508,-3.9508,0,0,0,0,4226.166,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Güglingen,DE,74363,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-152,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-5756822-5154756,EXClZb2Mc,16-01-2020,17-01-2020,,17-01-2020,AGS-EARPIECE-CRAIG-05-2008,B07DFQN5H1,Quantum Earpiece Craig,,1,0.03,0.03,,361.44,,361.44,,,,,,,361.44,0.19,68.6736,0.00,68.6736,,0,0,0,,,,,68.6736,430.1136,0.00,430.1136,0,0,0,0,0,0,430.1136,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Düsseldorf,DE,40239,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-154,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-6712756-7587812,E65CW5TbF,17-01-2020,17-01-2020,,17-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07SMXNBZT,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,,,,,,,58.14,0.19,11.0466,0.00,11.0466,,0,0,0,,,,,11.0466,69.1866,0.00,69.1866,0,0,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Dobroviz,CZ,25261,Obermichelbach,DE,90587,CZ,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-156,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,127-7112211-7785556,E6gv2VkFs,17-01-2020,17-01-2020,,17-01-2020,AG-JACKET-PIERCE-20-01,B07NZ8VKC5,"Avalanche ski jacket Pierce S, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,144.36,,144.36,,,,,,,144.36,0.19,27.4284,0.00,27.4284,,0,0,0,,,,,27.4284,171.7884,0.00,171.7884,0,0,0,0,0,0,171.7884,EUR,,,,,,,A_GEN_STANDARD,Kolbaskowo,PL,72-001,Rostock,DE,18059,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-155,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-1472556-2748821,EcxgqK2Mc,16-01-2020,17-01-2020,,17-01-2020,AG-WETSUIT-CONN-SEAG-21-04,B07DFKLVV8,Wetsuit Connery with seagull on top L (ed. 2020),,1,1.25,1.25,,58.14,,58.14,3.36,-3.36,0.0,,,,58.14,0.19,11.0466,0.00,11.0466,0.19,0.6384,-0.6384,0,,,,,11.0466,69.1866,0.00,69.1866,3.9984,-3.9984,0,0,0,0,69.1866,EUR,,,,,,,A_GEN_STANDARD,Sosnowiec,PL,41-208,Güglingen,DE,74363,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-152,,,,,NO,,,,,
A2SB1NLSCTA007,2020-JAN,AFN,amazon.de,SALE,215-1277152-2682861,E2Kl6wTqF,16-01-2020,17-01-2020,,17-01-2020,AG-JACKET-PIERCE-20-03,B07P2GMCRB,"Avalanche ski jacket Pierce L, can create a sealed sphere for agents in special situations",,1,2.3,2.3,,144.36,,144.36,,,,,,,144.36,0.19,27.4284,0.00,27.4284,,0,0,0,,,,,27.4284,171.7884,0.00,171.7884,0,0,0,0,0,0,171.7884,EUR,,,,,,,A_GEN_STANDARD,Bielany Wroclawskie,PL,55-040,Friedrichshafen,DE,88046,PL,DE,CONSIGNMENT_BY_POST,DAP,,,DE,DE312256776,DE,DE312256776,,,DE,GERMANY,Country,INV-DE-552614555-2121-153,,,,,NO,,,,,
